Date,City,Cause of Death
05/01/2011,Tecate -  Baja California -  Mexico,Homicide
05/02/2011,Mexicali -  Baja California -  Mexico,Homicide
05/03/2011,Culiacan -  Sinaloa -  Mexico,Homicide
05/03/2011,Tijuana -  Baja California -  Mexico,Homicide
05/03/2011,Tijuana -  Baja California -  Mexico,Veh. Accid-Auto
05/05/2011,Cozumel -  Quintana Roo -  Mexico,Drowning
05/06/2011,Tizapan El Alto -  Jalisco -  Mexico,Homicide
05/07/2011,Ensenada -  Baja California -  Mexico,Veh. Accid-Auto
05/08/2011,Cuernavaca -  Morelos -  Mexico,Veh. Accid-Auto
05/10/2011,Monterrey -  Nuevo Leon -  Mexico,Veh. Accid-Auto
05/11/2011,Hermosilla -  Mexico,Veh. Accid-Auto
05/16/2011,Ahualulco De Mdo. - Jalisco -  Mexico,Homicide
05/22/2011,Tijuana -  Baja California -  Mexico,Homicide
05/24/2011,Chapala -  Jalisco -  Mexico,Suicide
05/24/2011,Guadalajara -  Jalisco -  Mexico,Veh. Accid-Auto
05/25/2011,Tijuana -  Baja California -  Mexico,Homicide
05/25/2011,Tijuana - Baja California -  Mexico,Homicide
05/27/2011,Solidaridad -  Quintana Roo -  Mexico,Veh. Accid-Motorcy.
05/29/2011,Tijuana -  Baja California -  Mexico,Veh. Accid-Pedestr.
06/01/2011,Agua Prieta - Sonora -  Mexico,Homicide
06/08/2011,Tijuana -  Baja California -  Mexico,Homicide
06/11/2011,Guadalajara -  Jalisco -  Mexico,Homicide
06/16/2011,Polanco -  Mexico,Suicide
06/18/2011,Cuernavaca -  Morelos -  Mexico,Suicide
06/18/2011,Mazatlan -  Sinaloa -  Mexico,Suicide
07/01/2011,Chihuahua -  Mexico,Homicide
07/03/2011,Arandas -  Jalisco -  Mexico,Homicide
07/03/2011,Ensenada -  Baja California -  Mexico,Veh. Accid-Auto
07/03/2011,Ensenada -  Baja California -  Mexico,Veh. Accid-Pedestr.
07/03/2011,Mexicali -  San Felipe -  Mexico,Drowning
07/04/2011,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
07/04/2011,Mexicali -  Baja California -  Mexico,Suicide
07/08/2011,Cuernavaca -  Morelos -  Mexico,Other Accident
07/08/2011,Santa Maria Del Oro -  Nayarit -  Mexico,Veh. Accid-Auto
07/10/2011,San Felipe -  Baja California -  Mexico,Suicide
07/11/2011,Irapuato -  Guanajuato -  Mexico,Homicide
07/13/2011,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
07/13/2011,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
07/13/2011,Mexicali -  Baja California -  Mexico,Veh. Accid-Auto
07/13/2011,Tepoztlan -  Morelos -  Mexico,Other Accident
07/16/2011,San Lucas -  Baja California -  Mexico,Other Accident
07/17/2011,Tijuana -  Baja California -  Mexico,Homicide
07/18/2011,Durango -  Mexico,Homicide
07/19/2011,Tulum -  Quintana Roo -  Mexico,Suicide
07/20/2011,Paraje Casa Blanca -  Tepetlixpa -  Mexico,Veh. Accid-Auto
07/21/2011,Matamoros -  Tamaulipas -  Mexico,Veh. Accid-Auto
07/21/2011,Panuco -  Veracruz -  Mexico,Homicide
07/24/2011,Playa Del Carmen -  Quintana Roo -  Mexico,Drowning
07/25/2011,La Paz -  Baja California Sur -  Mexico,Other Accident
07/26/2011,De Moreno -  Jalisco -  Mexico,Veh. Accid-Auto
07/27/2011,Zapopan -  Jalisco -  Mexico,Veh. Accid-Auto
07/28/2011,Tijuana -  Baja California -  Mexico,Homicide
07/30/2011,Tijuana -  Baja California -  Mexico,Veh. Accid-Pedestr.
08/01/2011,Hermosillo -  Sonora -  Mexico,Veh. Accid-Auto
08/04/2011,Sombrerete -  Zacatecas -  Mexico,Homicide
08/06/2011,Monterrey -  Nuevo Leon -  Mexico,Homicide
08/07/2011,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
08/07/2011,Zacatecas -  Mexico,Homicide
08/09/2011,Tijuana -  Baja California -  Mexico,Homicide
08/11/2011,Maneadero -  Baja California -  Mexico,Suicide
08/13/2011,Oaxaca -  Oaxaca -  Mexico,Other Accident
08/16/2011,Matamoros -  Tamaulipas -  Mexico,Suicide
08/16/2011,Mulege -  Baja California -  Mexico,Veh. Accid-Auto
08/17/2011,Armeria -  Colima -  Mexico,Veh. Accid-Pedestr.
08/21/2011,Autlan -  Jalisco -  Mexico,Homicide
08/22/2011,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
08/22/2011,Tecate -  Baja California -  Mexico,Suicide
08/29/2011,Nuevo Leon -  Mexico,Homicide
08/30/2011,Teuchitlan -  Jalisco -  Mexico,Other Accident
09/02/2011,Rosarito -  Baja California -  Mexico,Homicide
09/03/2011,Puerto Penasco -  Sonora -  Mexico,Veh. Accid-Motorcy.
09/05/2011,Progreso -  Yucatan -  Mexico,Homicide
09/06/2011,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
09/08/2011,Cozumel -  Quintana Roo -  Mexico,Veh. Accid-Motorcy.
09/09/2011,Cd. Del Carmen -  Campeche -  Mexico,Maritime Accident
09/09/2011,Cd. Del Carmen -  Quintana Roo -  Mexico,Maritime Accident
09/09/2011,Cd. Del Carmen -  Quintana Roo -  Mexico,Drowning
09/10/2011,Tijuana -  Baja California -  Mexico,Homicide
09/14/2011,Ciudad Juarez -  Chihuahua -  Mexico,Drug-Related
09/16/2011,Hermosillo -  Sonora -  Mexico,Veh. Accid-Auto
09/20/2011,Nogales -  Sonora -  Mexico,Veh. Accid-Motorcy.
09/23/2011,Nogales -  Sonora -  Mexico,Homicide
09/24/2011,Santa Ana -  Sonora -  Mexico,Veh. Accid-Auto
09/25/2011,Tijuana -  Baja California -  Mexico,Suicide
09/26/2011,Mexicali -  Baja California -  Mexico,Suicide
09/28/2011,Nayarit -  Mexico,Drowning
09/28/2011,Tlaquepaque -  Jalisco -  Mexico,Other Accident
09/29/2011,Rosarito -  Baja California -  Mexico,Homicide
10/02/2011,Miguel Aleman -  Tamaulipas -  Mexico,Veh. Accid-Auto
10/04/2011,Ensenada Baja California -  Mexico,Homicide
10/04/2011,Tijuana -  Baja California -  Mexico,Drug-Related
10/05/2011,Tijuana -  Baja California -  Mexico,Suicide
10/06/2011,Tijuana -  Baja California -  Mexico,Suicide
10/09/2011,Galeana -  Nuevo Leon -  Mexico,Veh. Accid-Auto
10/10/2011,Sonoyto -  Sonora -  Mexico,Veh. Accid-Auto
10/12/2011,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
10/15/2011,Mexicali -  Baja California -  Mexico,Homicide
10/16/2011,Cozumel -  Quintana Roo -  Mexico,Drowning
10/17/2011,Hermosillo -  Sonora -  Mexico,Suicide
10/17/2011,Tijuana -  Baja California -  Mexico,Homicide
10/18/2011,Ciudad Juarez -  Chihuahua -  Mexico,Suicide
10/19/2011,Ensenada Baja California -  Mexico,Homicide
10/21/2011,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
10/21/2011,Tijuana -  Baja California -  Mexico,Veh. Accid-Auto
10/25/2011,Puerto Penasco -  Sonora -  Mexico,Drowning
10/26/2011,Altamira -  Tamaulipas -  Mexico,Homicide
10/26/2011,Rosarito -  Baja California -  Mexico,Homicide
10/27/2011,Ensenada Baja California -  Mexico,Homicide
10/29/2011,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
10/29/2011,Guasave -  Sinaloa -  Mexico,Homicide
10/30/2011,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
10/31/2011,Tijuana -  Baja California -  Mexico,Air Accident
11/04/2011,Compostela -  Nayarit -  Mexico,Veh. Accid-Motorcy.
11/05/2011,Garcia -  Nuevo Leon -  Mexico,Homicide
11/07/2011,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
11/12/2011,Cozumel -  Quintana Roo -  Mexico,Drowning
11/12/2011,Salvatierra -  Guanajuato -  Mexico,Homicide
11/15/2011,Matamoros -  Tamaulipas -  Mexico,Homicide
11/15/2011,Mexicali -  Baja California -  Mexico,Homicide
11/15/2011,Playa Del Carmen -  Quintana Roo -  Mexico,Drowning
11/17/2011,Cozumel -  Quintana Roo -  Mexico,Veh. Accid-Motorcy.
11/17/2011,San Miguel Allende -  Guanajuato -  Mexico,Other Accident
11/19/2011,Diaz Ordaz -  Tamaulipas -  Mexico,Veh. Accid-Auto
11/21/2011,Cozumel -  Quintana Roo -  Mexico,Drowning
11/21/2011,Ixtlahuacan -  Jalisco -  Mexico,Homicide
11/21/2011,Rosarito -  Baja California -  Mexico,Suicide
11/23/2011,Puerto Vallarta -  Jalisco -  Mexico ,Homicide
11/25/2011,Tijuana -  Baja California -  Mexico,Veh. Accid-Auto
11/29/2011,Chipala -  Jalisco -  Mexico,Homicide
12/03/2011,Villamar -  Michoacan -  Mexico,Veh. Accid-Auto
12/04/2011,Playa Del Carmen -  Quintana Roo -  Mexico,Drowning
12/05/2011,Nogales -  Sonora -  Mexico,Homicide
12/07/2011,Tanhuato -  Michoacan -  Mexico,Veh. Accid-Auto
12/12/2011,Tijuana -  Baja California -  Mexico,Homicide
12/16/2011,Riviera Maya -  Quintana Roo -  Mexico,Drowning
12/17/2011,Ensenada Baja California -  Mexico,Veh. Accid-Auto
12/17/2011,Galeana -  Nuevo Leon -  Mexico,Veh. Accid-Auto
12/17/2011,Mexicali -  Baja California -  Mexico,Veh. Accid-Auto
12/17/2011,Mexicali -  Baja California -  Mexico,Veh. Accid-Auto
12/18/2011,Tijuana -  Baja California -  Mexico,Veh. Accid-Auto
12/22/2011,La Guamuchilera -  Sinaloa -  Mexico,Homicide
12/22/2011,Panuco -  Veracruz -  Mexico,Homicide
12/25/2011,Isla Mujeres -  Quintana Roo -  Mexico,Veh. Accid-Motorcy.
12/31/2011,Puerta Vallarta -  Jalisco -  Mexico,Suicide
01/02/2012,Ramos Arizpe -  Coahuila -  Mexico,Vehicle Accident - Auto
01/02/2012,Ramos Arizpe -  Coahuila -  Mexico,Vehicle Accident - Auto
01/03/2012,Hermosillo -  Sonora -  Mexico,Vehicle Accident - Auto
01/03/2012,Mineral Del Monte -  Hidalgo -  Mexico,Other Accident
01/03/2012,Nuevo Laredo -  Tamaulipas -  Mexico,Suicide
01/03/2012,Puerto Vallarta -  Jalisco -  Mexico -  Mexico,Vehicle Accident - Pedestrian
01/03/2012,Valle de Mexicali -  Baja California -  Mexico,Homicide
01/06/2012,Lazaro Cardenas -  Michoacan -  Mexico,Drowning
01/07/2012,Cancun -  Quintana Roo -  Mexico,Other Accident
01/07/2012,San Quintin -  Baja California -  Mexico,Homicide
01/08/2012,Loreto -  Baja California Sur -  Mexico,Vehicle Accident - Auto
01/10/2012,Cerralvo -  Nuevo Leon -  Mexico,Homicide
01/11/2012,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
01/13/2012,Cancun -  Quintana Roo -  Mexico,Drowning
01/18/2012,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
01/20/2012,Playa De Tijuana -  Baja California -  Mexico,Homicide
01/21/2012,Cancun -  Quintana Roo -  Mexico,Other Accident
01/22/2012,Rosarito -  Baja California -  Mexico,Suicide
01/23/2012,Ciudad Miguel Aleman - Tamaulipas -  Mexico,Vehicle Accident - Auto
01/23/2012,Nayarit -  Nayarit -  Mexico,Vehicle Accident - Pedestrian
01/28/2012,Tijuana -  Baja California -  Mexico,Homicide
01/29/2012,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
01/30/2012,Tecate -  Baja California -  Mexico,Homicide
01/31/2012,Santiago -  Nuevo Leon -  Mexico,Homicide
01/31/2012,Santiago -  Nuevo Leon -  Mexico,Homicide
02/13/2012,Cabo San Lucas -  Baja California Sur -  Mexico,Suicide
02/17/2012,Bahia De Banderas -  Nayarit -  Mexico,Drowning
02/17/2012,Villa Guerrero -  Mexico -  Mexico,Drowning
02/19/2012,Tijuana -  Baja California -  Mexico,Homicide
02/19/2012,Tijuana -  Baja California -  Mexico,Homicide
02/20/2012,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
02/26/2012,Tijuana -  Baja California -  Mexico,Suicide
02/27/2012,San Jose Del Cabo -  Baja California Sur -  Mexico,Suicide
02/28/2012,Cancun -  Quintana Roo -  Mexico,Drowning
02/28/2012,Ciudad Guzman -  Jalisco -  Mexico,Vehicle Accident - Auto
02/29/2012,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
02/29/2012,San Clemente De Lima -  Nayarit -  Mexico,Homicide
03/03/2012,Ciudad Valle Hermoso - Tamaulipas -  Mexico,Homicide
03/04/2012,Donato Guerra Canatlan -  Durango -  Mexico,Vehicle Accident - Auto
03/04/2012,Mazatlan -  Sinaloa -  Mexico,Vehicle Accident - Pedestrian
03/04/2012,Pachuca -  Hidalgo -  Mexico,Homicide
03/05/2012,Ciudad Juarez -  Chihuahua -  Mexico,Other Accident
03/07/2012,Rosarito -  Baja California -  Mexico,Vehicle Accident - Auto
03/11/2012,Chapala -  Jalisco -  Mexico,Vehicle Accident - Auto
03/11/2012,San Felipe -  Baja California -  Mexico,Vehicle Accident - Auto
03/15/2012,Guaymas -  Sonora -  Mexico,Vehicle Accident - Auto
03/16/2012,Cancun -  Quintana Roo -  Mexico,Drowning
03/18/2012,Cancun -  Quintana Roo -  Mexico,Drowning
03/19/2012,Cozumel -  Quintana Roo -  Mexico,Vehicle Accident - Motorcycle
03/20/2012,Guadalajara -  Jalisco -  Mexico,Other Accident
03/20/2012,Hermosillo -  Sonora -  Mexico,Vehicle Accident - Bus
03/20/2012,Puerto Vallarta -  Jalisco -  Mexico,Other Accident
03/21/2012,San Luis Potosi -  San Luis Potosi -  Mexico,Vehicle Accident - Pedestrian
03/24/2012,Matamoros -  Tamaulipas -  Mexico,Vehicle Accident - Auto
03/26/2012,Puerto Vallarta -  Jalisco -  Mexico,Homicide
03/26/2012,Puerto Vallarta -  Jalisco -  Mexico,Homicide
03/31/2012,Tijuana -  Baja California -  Mexico,Suicide
04/01/2012,Culiacan -  Sinaloa -  Mexico,Vehicle Accident - Pedestrian
04/02/2012,San Luis Potosi -  San Luis Potosi -  Mexico,Other Accident
04/04/2012,Soto La Marina -  Tamaulipas -  Mexico,Homicide
04/07/2012,Mexico -  Distrito Federal -  Mexico,Suicide
04/07/2012,Rosarito -  Baja California -  Mexico,Drowning
04/07/2012,Tijuana -  Baja California -  Mexico,Vehicle Accident - Auto
04/10/2012,Cozumel -  Quintana Roo -  Mexico,Vehicle Accident - Other
04/10/2012,Mexico,Vehicle Accident - Auto
04/10/2012,Puerto Morelos -  Quintana Roo -  Mexico,Drowning
04/14/2012,Puerto Vallarta -  Jalisco -  Mexico,Vehicle Accident - Motorcycle
04/15/2012,Lampazos -  Nuevo Leon -  Mexico,Vehicle Accident - Auto
04/15/2012,Rosarito -  Baja California -  Mexico,Vehicle Accident - Auto
04/16/2012,Mexico -  Distrito Federal -  Mexico,Homicide
04/22/2012,Ciudad Del Carmen -  Campeche -  Mexico,Maritime Accident
04/25/2012,Imuris -  Sonora -  Mexico,Homicide
04/26/2012,San Cristobal De Las Casas -  Chiapas -  Mexico,Suicide
04/28/2012,San Quintin -  Baja California -  Mexico,Vehicle Accident - Auto
05/02/2012,Rosarito -  Baja California -  Mexico,Vehicle Accident - Auto
05/02/2012,Tehuantepec -  Oaxaca -  Mexico,Drowning
05/04/2012,Guadalajara -  Jalisco -  Mexico,Other Accident
05/06/2012,Villa De Cos -  Zacatecas -  Mexico,Vehicle Accident - Auto
05/08/2012,Mexicali -  Baja California -  Mexico,Homicide
05/13/2012,La Pila -  San Luis Potosi -  Mexico,Vehicle Accident - Auto
05/13/2012,Merida -  Yucatan -  Mexico,Homicide
05/14/2012,Oaxaca -  Oaxaca -  Mexico,Other Accident
05/15/2012,San Felipe -  Baja California -  Mexico,Vehicle Accident - Auto
05/16/2012,La Paz -  Baja California Sur -  Mexico,Drowning
05/19/2012,Puerto Vallarta -  Jalisco -  Mexico,Other Accident
05/19/2012,San Ignacio -  Sinaloa -  Mexico,Homicide
05/20/2012,Santa Rosalia -  Baja California Sur -  Mexico,Vehicle Accident - Auto
05/21/2012,Puerto Morelos -  Quintana Roo -  Mexico,Drowning
05/22/2012,Tijuana -  Baja California -  Mexico,Vehicle Accident - Auto
05/23/2012,Soto La Marina -  Tamaulipas -  Mexico,Vehicle Accident - Auto
05/25/2012,La Paz -  Baja California Sur -  Mexico,Suicide
05/25/2012,Tijuana -  Baja California -  Mexico,Homicide
05/27/2012,Guadalajara -  Jalisco -  Mexico,Vehicle Accident - Pedestrian
05/27/2012,Reynosa -  Tamaulipas -  Mexico,Vehicle Accident - Auto
05/28/2012,Tijuana -  Baja California -  Mexico,Vehicle Accident - Pedestrian
06/02/2012,El Fuerte -  Sinaloa -  Mexico,Air Accident
06/02/2012,Tijuana -  Baja California -  Mexico,Vehicle Accident - Auto
06/04/2012,Cancun -  Quintana Roo -  Mexico,Suicide
06/08/2012,Riviera Maya -  Quintana Roo -  Mexico,Drowning
06/09/2012,Tijuana -  Baja California -  Mexico,Homicide
06/10/2012,Fronteras -  Sonora -  Mexico,Vehicle Accident - Auto
06/11/2012,Nogales -  Sonora -  Mexico,Homicide
06/12/2012,Tijuana -  Baja California -  Mexico,Drug-Related
06/15/2012,Jerez -  Zacatecas -  Mexico,Homicide
06/18/2012,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
06/24/2012,Soto La Marina -  Tamaulipas -  Mexico,Homicide
06/28/2012,Atecuaro -  Michoacan -  Mexico,Other Accident
06/30/2012,Mexico -  Distrito Federal -  Mexico,Other Accident
07/03/2012,Tototlan -  Jalisco -  Mexico,Vehicle Accident - Auto
07/04/2012,Cabo San Lucas -  Baja California Sur -  Mexico,Drowning
07/04/2012,Motul -  Yucatan -  Mexico,Other Accident
07/05/2012,Fresnillo -  Zacatecas -  Mexico,Vehicle Accident - Auto
07/06/2012,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
07/06/2012,Playa del Carmen -  Quintana Roo -  Mexico,Drowning
07/07/2012,Galeana -  Nuevo Leon -  Mexico,Vehicle Accident - Auto
07/07/2012,Tultitlan -  Mexico,Vehicle Accident - Auto
07/08/2012,Villamar -  Michoacan -  Mexico,Vehicle Accident - Auto
07/11/2012,El Cortijo -  Queretaro -  Mexico,Other Accident
07/12/2012,Cueramaro -  Guanajuato -  Mexico,Other Accident
07/14/2012,Cancun -  Quintana Roo -  Mexico,Drowning
07/17/2012,Chapala -  Jalisco -  Mexico,Homicide
07/17/2012,Los Reyes -  Michoacan -  Mexico,Vehicle Accident - Auto
07/22/2012,Rosarito -  Baja California -  Mexico,Vehicle Accident - Motorcycle
07/22/2012,Tijuana -  Baja California -  Mexico,Homicide
07/22/2012,Tijuana -  Baja California -  Mexico,Homicide
07/23/2012,Cancun -  Quintana Roo -  Mexico,Drowning
07/24/2012,Cabo San Lucas -  Baja California Sur -  Mexico,Drowning
07/24/2012,Casimiro Castillo -  Jalisco -  Mexico,Vehicle Accident - Auto
07/24/2012,Casimiro Castillo -  Jalisco -  Mexico,Vehicle Accident - Auto
07/24/2012,Puerto Vallarta -  Jalisco -  Mexico,Other Accident
07/25/2012,Asientos -  Aguascalientes -  Mexico,Vehicle Accident - Auto
07/25/2012,Victoria -  Tamaulipas -  Mexico,Other Accident
07/28/2012,San Felipe -  Baja California -  Mexico,Vehicle Accident - Auto
07/28/2012,San Felipe -  Baja California -  Mexico,Vehicle Accident - Auto
07/28/2012,San Luis Rio Colorado -  Sonora -  Mexico,Homicide
07/30/2012,Santiaguillo -  Guanajuato -  Mexico,Homicide
07/30/2012,Tlanipatlan -  Guerrero,Other Accident
08/04/2012,Cd Juarez -  Chihuahua -  Mexico,Homicide
08/04/2012,Escobedo -  Nuevo Leon -  Mexico,Homicide
08/04/2012,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
08/04/2012,Zacatecas -  Zacatecas -  Mexico,Vehicle Accident - Auto
08/04/2012,Zacatecas -  Zacatecas -  Mexico,Vehicle Accident - Auto
08/05/2012,Guadalajara -  Jalisco -  Mexico,Homicide
08/06/2012,Caborca -  Sonora -  Mexico,Vehicle Accident - Auto
08/07/2012,Acapulco -  Guerrero -  Mexico,Drowning
08/07/2012,Caborca -  Sonora -  Mexico,Vehicle Accident - Auto
08/07/2012,Sonora -  Acapulco -  Mexico,Vehicle Accident - Auto
08/07/2012,Sonora -  Acapulco -  Mexico,Vehicle Accident - Auto
08/10/2012,Cd Juarez -  Chihuahua -  Mexico,Homicide
08/12/2012,Chihuahua -  Chihuahua -  Mexico,Homicide
08/13/2012,San Miguel de Allende -  Guanajuato -  Mexico,Suicide
08/15/2012,Todos Santos -  Baja California Sur -  Mexico,Vehicle Accident - Auto
08/15/2012,Vallecillo -  Nuevo Leon -  Mexico,Vehicle Accident - Auto
08/17/2012,Torreon -  Coahuila -  Mexico,Homicide
08/22/2012,Elota -  Sinaloa -  Mexico,Vehicle Accident - Auto
08/23/2012,Atzalan -  Veracruz -  Mexico,Homicide
08/23/2012,Cerralvo -  Nuevo Leon -  Mexico,Homicide
08/26/2012,Tehuacan -  Puebla -  Mexico,Vehicle Accident - Auto
08/30/2012,Cancun -  Quintana Roo -  Mexico,Other Accident
08/31/2012,Tepic -  Nayarit -  Mexico,Vehicle Accident - Auto
09/01/2012,Tijuana - Baja California,Homicide
09/02/2012,Ciudad Juarez -  Chihuahua -  Mexico,Homicide
09/03/2012,Los Mochis -  Sinaloa -  Mexico,Homicide
09/05/2012,Tijuana -  Baja California -  Mexico,Homicide
09/08/2012,Ciudad Mier - Tamaulipas -  Mexico,Vehicle Accident - Auto
09/08/2012,Mazatlan -  Sinaloa -  Mexico,Homicide
09/08/2012,San Luis Potosi -  San Luis Potosi -  Mexico,Vehicle Accident - Auto
09/08/2012,Tototlan -  Jalisco -  Mexico,Vehicle Accident - Auto
09/09/2012,Etla -  Oaxaca -  Mexico,Vehicle Accident - Auto
09/11/2012,Naucalpan de Juarez -  Mexico,Homicide
09/17/2012,Cancun -  Quintana Roo -  Mexico,Suicide
09/19/2012,Cabo San Lucas -  Baja California Sur -  Mexico,Drowning
09/19/2012,Chetumal -  Quintana Roo -  Mexico,Vehicle Accident - Auto
09/19/2012,Puerto Penasco -  Sonora -  Mexico,Suicide
09/24/2012,Nuevo Laredo -  Tamaulipas -  Mexico,Homicide
09/26/2012,Tijuana -  Baja California -  Mexico,Homicide
10/01/2012,Uriangato -  Guanajuato -  Mexico,Homicide
10/04/2012,Puerto Vallarta -  Jalisco -  Mexico,Drowning
10/05/2012,Zapopan -  Jalisco -  Mexico,Vehicle Accident - Auto
10/09/2012,Cozumel -  Quintana Roo -  Mexico,Drowning
10/11/2012,Cancun -  Quintana Roo -  Mexico,Drowning
10/23/2012,Chapala -  Jalisco -  Mexico,Other Accident
10/23/2012,Nuevo Laredo -  Tamaulipas,Homicide
10/25/2012,Playa del Carmen -  Quintana Roo -  Mexico,Drowning
10/26/2012,Cd. Juarez -  Chihuahua -  Mexico,Suicide
10/26/2012,Mocorito -  Sinaloa -  Mexico,Vehicle Accident - Bus
10/28/2012,Acapulco -  Guerrero -  Mexico,Homicide
10/29/2012,Tonala -  Jalisco -  Mexico,Homicide
11/02/2012,Oaxaca -  Oaxaca -  Mexico,Suicide
11/04/2012,San Luis Potosi -  San Luis Potosi -  Mexico,Vehicle Accident - Auto
11/04/2012,Tijuana -  Baja California -  Mexico,Homicide
11/05/2012,Matamoros -  Tamaulipas -  Mexico,Homicide
11/05/2012,Mexico -  Distrito Federal -  Mexico,Suicide
11/05/2012,Puerto Vallarta -  Jalisco -  Mexico,Vehicle Accident - Auto
11/07/2012,Ensenada -  Baja California -  Mexico,Suicide
11/09/2012,Caborca -  Sonora -  Mexico,Vehicle Accident - Motorcycle
11/09/2012,Ensenada -  Baja California -  Mexico,Homicide
11/12/2012,Merida -  Yucatan -  Mexico,Homicide
11/15/2012,San Quintin -  Baja California -  Mexico,Vehicle Accident - Auto
11/17/2012,Cozumel -  Quintana Roo -  Mexico,Vehicle Accident - Auto
11/17/2012,Cozumel -  Quintana Roo -  Mexico,Vehicle Accident - Auto
11/21/2012,Jalpa -  Zacatecas -  Mexico,Vehicle Accident - Auto
11/24/2012,Ixtapa -  Guerrero -  Mexico,Suicide
11/24/2012,Tijuana -  Baja California -  Mexico,Homicide
11/25/2012,Culiacan -  Sinaloa -  Mexico,Vehicle Accident - Auto
11/29/2012,Cancun -  Quintana Roo -  Mexico,Other Accident
12/01/2012,Nuevo Vallarta -  Nayarit -  Mexico,Suicide
12/03/2012,San Cristobal de las Casas -  Chiapas -  Mexico,Other Accident
12/05/2012,Puerto Vallarta -  Jalisco -  Mexico,Other Accident
12/09/2012,Iturbide -  Nuevo Leon -  Mexico,Air Accident
12/09/2012,Iturbide -  Nuevo Leon -  Mexico,Air Accident
12/10/2012,Cabo San Lucas -  Baja California Sur -  Mexico,Drowning
12/13/2012,Ures -  Sonora -  Mexico,Maritime Accident
12/13/2012,Ures -  Sonora -  Mexico,Veh. Accid-Other
12/14/2012,Rosarito -  Baja California -  Mexico,Homicide
12/15/2012,El Salto -  Jalisco -  Mexico,Homicide
12/16/2012,Tijuana -  Baja California -  Mexico,Vehicle Accident - Auto
12/17/2012,Teul De Gonzalez Gallo -  Zacatecas -  Mexico,Homicide
12/18/2012,Galeana -  Nuevo Leon -  Mexico,Vehicle Accident - Auto
12/18/2012,Galeana -  Nuevo Leon -  Mexico,Vehicle Accident - Auto
